# 2023.11.28 created by TopoDroid v 6.1.43
# Nunley_Mountain_11_25_23_contra
# from to tape compass clino extend (declination undefined)
# units tape feet compass clino degrees
CCC19@Nunley_Mountain_11_25_23_contra,-,22.57,175.7,-6.7,2,
CCC19@Nunley_Mountain_11_25_23_contra,CCC19.1@Nunley_Mountain_11_25_23_contra,31.31,134.9,12.2,,-1,
CCC19.1@Nunley_Mountain_11_25_23_contra,-,29.73,316.1,-12.4,2,
CCC19.1@Nunley_Mountain_11_25_23_contra,-,30.45,320.0,-10.8,2,
CCC19.1@Nunley_Mountain_11_25_23_contra,-,3.61,298.4,-6.6,2,
CCC19.1@Nunley_Mountain_11_25_23_contra,-,22.17,275.1,-4.1,2,
CCC19.1@Nunley_Mountain_11_25_23_contra,-,20.64,233.6,6.9,2,
CCC19.1@Nunley_Mountain_11_25_23_contra,-,20.18,220.7,6.2,2,
CCC19.1@Nunley_Mountain_11_25_23_contra,CCC19.2@Nunley_Mountain_11_25_23_contra,20.38,215.6,7.3,,-1,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,20.46,35.6,-7.3,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,14.82,137.6,5.4,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,5.52,312.6,15.8,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,3.35,23.7,84.3,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,2.40,350.7,-86.9,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,4.14,303.8,12.8,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,3.66,233.3,22.4,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,11.25,174.7,11.7,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,16.39,133.7,3.1,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,15.30,139.6,3.4,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,13.28,117.4,-1.3,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,7.37,71.9,-4.6,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,16.53,41.7,-6.4,2,
CCC19.2@Nunley_Mountain_11_25_23_contra,-,22.30,34.0,-6.0,2,
CCC18@Nunley_Mountain_11_25_23_contra,CCC18.1@Nunley_Mountain_11_25_23_contra,50.82,313.1,11.3,,1,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,50.83,133.8,-11.1,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,13.29,309.2,10.8,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,21.23,294.9,19.3,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,27.70,286.1,22.5,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,16.11,228.0,-14.1,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,11.57,242.1,2.0,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,8.60,263.7,11.8,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,-,12.70,276.9,17.8,2,
CCC18.1@Nunley_Mountain_11_25_23_contra,CCC18.2@Nunley_Mountain_11_25_23_contra,28.65,284.3,23.7,,1,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,28.83,103.4,-24.1,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,10.73,291.8,25.4,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,7.16,241.5,20.4,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,12.67,129.0,-0.4,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,10.48,170.6,5.3,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,7.12,216.3,17.3,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,1.37,316.0,6.9,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,8.38,303.4,24.8,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,3.91,306.6,30.7,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,7.06,229.4,14.9,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,0.59,26.5,3.9,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,10.17,287.5,67.8,2,
CCC18.2@Nunley_Mountain_11_25_23_contra,-,1.92,267.6,-76.8,2,
CCC14@Nunley_Mountain_11_25_23_contra,CCC14.1@Nunley_Mountain_11_25_23_contra,18.44,276.4,-5.8,,0,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,18.48,95.5,5.6,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,12.16,188.7,6.8,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,45.28,355.1,16.6,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,11.05,349.9,68.0,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,2.19,27.1,-73.4,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,12.99,210.6,15.6,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,12.43,282.2,7.6,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,-,18.39,305.4,4.0,2,
CCC14.1@Nunley_Mountain_11_25_23_contra,CCC14.2@Nunley_Mountain_11_25_23_contra,32.98,221.7,0.3,,-1,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,32.92,41.4,-0.3,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,10.40,121.8,15.3,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,5.27,320.6,10.5,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,1.46,35.0,77.0,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,2.96,61.9,-76.2,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,29.34,12.3,5.1,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,12.51,1.1,5.0,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,6.16,321.5,4.3,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,2.32,244.1,9.3,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,8.12,212.3,-5.3,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,1.05,158.5,4.1,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,11.67,123.1,9.0,2,
CCC14.2@Nunley_Mountain_11_25_23_contra,-,16.61,165.3,0.7,2,
